word_id,word,pos,phonetic,meaning_cn,stage,year_band,volume,volume_label,source_type,source_page,source_ref,confidence
sr-B3-0223,riddle,n.,"/""rIdl/",谜语；神秘事件,senior,3,B3,必修第三册,vocabulary,121,1,high
sr-B3-0224,roast,adj. vt.,/r@Ust/,烤的；焙的vi烘烤；焙,senior,3,B3,必修第三册,vocabulary,121,1,high
sr-B3-0225,roast turkey,,,烤火鸡肉,senior,3,B3,必修第三册,vocabulary,121,1,high
sr-B3-0226,rocket,n.,"/""rQkIt/",火箭；火箭弹,senior,3,B3,必修第三册,vocabulary,121,4,high
sr-B3-0227,run out,,,用完；耗尽,senior,3,B3,必修第三册,vocabulary,121,4,high
sr-B3-0228,satellite,n.,"/""s{t@laIt/",人造卫星；卫星,senior,3,B3,必修第三册,vocabulary,121,4,high
sr-B3-0229,saving,n.,"/""seIvIN/",节省物；节省；节约；储蓄金；存款,senior,3,B3,必修第三册,vocabulary,121,2,high
sr-B3-0230,saying,n.,"/""seIIN/",谚语；格言；警句,senior,3,B3,必修第三册,vocabulary,121,5,high
sr-B3-0231,scare,vt.,/ske@(r)/,惊吓；使害怕vi受惊吓,senior,3,B3,必修第三册,vocabulary,121,2,high
sr-B3-0232,scene,,/si:n/,戏剧或歌剧的）场；现场；场面,senior,3,B3,必修第三册,vocabulary,121,5,high
sr-B3-0233,scholarship,n.,"/""skQl@SIp/",奖学金,senior,3,B3,必修第三册,vocabulary,121,2,high
sr-B3-0234,seek,,/si:k/,寻找；寻求,senior,3,B3,必修第三册,vocabulary,121,3,high
sr-B3-0235,seek one’s fortune,,,寻找成功致富之路；闯世界,senior,3,B3,必修第三册,vocabulary,121,3,high
sr-B3-0236,select,vt.,"/sI""lekt/",选择；挑选；选拔,senior,3,B3,必修第三册,vocabulary,121,3,high
sr-B3-0237,series,n.,"/""sI@ri:z/",一系列；连续；接连,senior,3,B3,必修第三册,vocabulary,122,3,high
sr-B3-0238,servant,n.,"/""s3:v@nt/",仆人；用人,senior,3,B3,必修第三册,vocabulary,122,5,high
sr-B3-0239,set off,,,出发；动身；启程,senior,3,B3,必修第三册,vocabulary,122,1,high
sr-B3-0240,settle,vt.,"/""setl/",解决（分歧）；确定；安排好vi和解；定居,senior,3,B3,必修第三册,vocabulary,122,3,high
sr-B3-0241,shallow,adj.,"/""S{l@U/",肤浅的；浅的,senior,3,B3,必修第三册,vocabulary,122,4,high
sr-B3-0242,sharp,,/SA:p/,增长、下跌等）急剧的；锋利的；明显的,senior,3,B3,必修第三册,vocabulary,122,2,high
sr-B3-0243,signal,vi.,"/""sIgn@l/",标志着；标明；发信号n信号；标志,senior,3,B3,必修第三册,vocabulary,122,4,high
sr-B3-0244,significant,adj.,"/sIg""nIfIk@nt/",有重大意义的；显著的,senior,3,B3,必修第三册,vocabulary,122,1,high
sr-B3-0245,so as to (do sth),,,为了；以便,senior,3,B3,必修第三册,vocabulary,122,4,high
sr-B3-0246,solar,adj.,"/""s@Ul@(r)/",太阳的；太阳能的,senior,3,B3,必修第三册,vocabulary,122,4,high
sr-B3-0247,solar system,,,太阳系；类太阳系,senior,3,B3,必修第三册,vocabulary,122,4,high
sr-B3-0248,sort,n.,/sO:t/,种类；类别；品种,senior,3,B3,必修第三册,vocabulary,122,5,high
sr-B3-0249,spot,vt.,/spQt/,看见；注意到；发现n地点；处所；斑点；污迹,senior,3,B3,必修第三册,vocabulary,122,5,high
sr-B3-0250,staff,n.,/stA:f/,员工；全体职员,senior,3,B3,必修第三册,vocabulary,122,2,high
sr-B3-0251,stair,n.,/ste@(r)/,楼梯；梯级,senior,3,B3,必修第三册,vocabulary,122,5,high
sr-B3-0252,sufficient,adj.,"/s@""fISnt/",足够的；充足的,senior,3,B3,必修第三册,vocabulary,122,4,high
sr-B3-0253,suit,n.,/su:t;BrEalsosju:t/,西服；套装vt适合；满足……需要；相配；合身,senior,3,B3,必修第三册,vocabulary,122,3,high
sr-B3-0254,super,adj.,"/""su:p@(r);BrEalso""sju:p@(r)/",顶好的；超级的,senior,3,B3,必修第三册,vocabulary,122,3,high
sr-B3-0255,tailor,,"/""teIl@(r)/",男装）裁缝vt专门制作；定做,senior,3,B3,必修第三册,vocabulary,122,5,high
sr-B3-0256,take advantage of,,,利用；欺骗；占……的便宜,senior,3,B3,必修第三册,vocabulary,122,1,high
sr-B3-0257,tear,n.,/tI@(r)/,眼泪；泪水,senior,3,B3,必修第三册,vocabulary,122,2,high
sr-B3-0258,in tears,,,流着泪；含着泪,senior,3,B3,必修第三册,vocabulary,122,2,high
sr-B3-0259,tend,vt.,/tend/,照顾；照料vi倾向；趋于,senior,3,B3,必修第三册,vocabulary,122,2,high
sr-B3-0260,tend to do sth,,,易于做某事；往往会发生某事,senior,3,B3,必修第三册,vocabulary,122,2,high
sr-B3-0261,tension,n.,"/""tenSn/",紧张关系；紧张；焦虑,senior,3,B3,必修第三册,vocabulary,122,2,high
sr-B3-0262,therefore,adv.,"/""De@fO:(r)/",因此；所以,senior,3,B3,必修第三册,vocabulary,122,2,high
sr-B3-0263,tissue,n.,"/""tISu:；""tIsju:/",纸巾；（人、动植物细胞的）组织,senior,3,B3,必修第三册,vocabulary,122,4,high
sr-B3-0264,to be honest,,,说实话；坦率地说,senior,3,B3,必修第三册,vocabulary,122,5,high
sr-B3-0265,to name but a few,,,仅举几例,senior,3,B3,必修第三册,vocabulary,122,3,high
sr-B3-0266,towel,n.,"/""taU@l/",毛巾；抹布,senior,3,B3,必修第三册,vocabulary,122,4,high
sr-B3-0267,trip over,,,被……绊倒,senior,3,B3,必修第三册,vocabulary,122,2,high
sr-B3-0268,tuition fees,,,学费,senior,3,B3,必修第三册,vocabulary,122,2,high
sr-B3-0269,turkey,n.,"/""t3:ki/",火鸡；火鸡肉,senior,3,B3,必修第三册,vocabulary,122,1,high
sr-B3-0270,typical,adj.,"/""tIpIkl/",典型的；有代表性的；平常的,senior,3,B3,必修第三册,vocabulary,122,1,high
sr-B3-0271,universe,n.,"/""ju:nIv3:s/",宇宙；天地万物(4)115,senior,3,B3,必修第三册,vocabulary,122,,high
sr-B3-0272,upper,adj.,"/""Vp@(r)/",上面的；上层的；靠上部的,senior,3,B3,必修第三册,vocabulary,123,5,high
sr-B3-0273,the upper class,,,上流社会；上等阶层,senior,3,B3,必修第三册,vocabulary,123,5,high
sr-B3-0274,virtue,n.,"/""v3:tSu:/",高尚的道德；美德；优秀品质,senior,3,B3,必修第三册,vocabulary,123,2,high
sr-B3-0275,wedding,n. vt.,"/""wedIN/",婚礼；结婚庆典(1)116whisper悄声说；耳语；低语n耳语（声）；低语（声）；传言；谣传,senior,3,B3,必修第三册,vocabulary,123,2,high
sr-B3-0276,be willing to do sth,,,愿意或乐意做某事,senior,3,B3,必修第三册,vocabulary,123,5,high
sr-B3-0277,wrestle,vt.,"/""resl/",摔跤；奋力对付,senior,3,B3,必修第三册,vocabulary,123,1,high
