word_id,word,pos,phonetic,meaning_cn,stage,year_band,volume,volume_label,source_type,source_page,source_ref,confidence
sr-B2-0226,snack,n.,/sn{k/,点心；小吃,senior,2,B2,必修第二册,vocabulary,119,4,high
sr-B2-0227,software,n.,"/""sQftwe@(r)/",软件,senior,2,B2,必修第二册,vocabulary,119,3,high
sr-B2-0228,somehow,adv.,"/""sVmhaU/",以某种方式（或方法）；不知怎么地,senior,2,B2,必修第二册,vocabulary,119,5,high
sr-B2-0229,soul,n.,/s@Ul/,灵魂；心灵,senior,2,B2,必修第二册,vocabulary,119,5,high
sr-B2-0230,species,n.,"/""spi:Si:z/",物种,senior,2,B2,必修第二册,vocabulary,119,2,high
sr-B2-0231,stage,,/steIdZ/,发展或进展的）时期；阶段；（多指剧场中的）舞台,senior,2,B2,必修第二册,vocabulary,119,5,high
sr-B2-0232,stir up,,,激起,senior,2,B2,必修第二册,vocabulary,119,2,high
sr-B2-0233,stream,vt.,/stri:m/,流播（不用下载直接在互联网上播放音视频）；流出vi流动n小河；溪流,senior,2,B2,必修第二册,vocabulary,119,3,high
sr-B2-0234,studio,n.,"/""stju:di@U/",演播室；（音乐的）录音棚；工作室,senior,2,B2,必修第二册,vocabulary,119,5,high
sr-B2-0235,surf,vi.,/s3:(r)f/,浏览；冲浪,senior,2,B2,必修第二册,vocabulary,119,3,high
sr-B2-0236,surround,vt.,"/s@""raUnd/",围绕；包围,senior,2,B2,必修第二册,vocabulary,119,4,high
sr-B2-0237,talent,n.,"/""t{l@nt/",天才；天资；天赋,senior,2,B2,必修第二册,vocabulary,119,5,high
sr-B2-0238,target,n.,"/""tA:gIt/",目标；对象；靶子vt把……作为攻击目标,senior,2,B2,必修第二册,vocabulary,119,3,high
sr-B2-0239,temple,n.,"/""templ/",庙；寺,senior,2,B2,必修第二册,vocabulary,119,1,high
sr-B2-0240,theft,n.,/Teft/,偷（窃）；盗窃罪,senior,2,B2,必修第二册,vocabulary,120,3,high
sr-B2-0241,threat,n.,/Tret/,威胁,senior,2,B2,必修第二册,vocabulary,120,2,high
sr-B2-0242,threaten,vt.,"/""Tretn/",威胁；危及,senior,2,B2,必修第二册,vocabulary,120,2,high
sr-B2-0243,throughout,prep.,"/Tru:""aut/",各处；遍及；自始至终,senior,2,B2,必修第二册,vocabulary,120,1,high
sr-B2-0244,thus,adv.,/DVs/,如此；因此,senior,2,B2,必修第二册,vocabulary,120,5,high
sr-B2-0245,unusual,adj.,"/Vn""ju:Zu@l/",特别的；不寻常的,senior,2,B2,必修第二册,vocabulary,120,2,high
sr-B2-0246,update,vt. n.,"/%Vp""deIt/",更新；向……提供最新信息更新；最新消息,senior,2,B2,必修第二册,vocabulary,120,3,high
sr-B2-0247,upset,adj.,"/Vp""set/",心烦的；苦恼的；沮丧的vt使烦恼；使生气；搅乱,senior,2,B2,必修第二册,vocabulary,120,3,high
sr-B2-0248,tip,n.,/tIp/,忠告；诀窍；实用的提示,senior,2,B2,必修第二册,vocabulary,120,3,high
sr-B2-0249,tough,adj.,/tVf/,艰难的；严厉的,senior,2,B2,必修第二册,vocabulary,120,3,high
sr-B2-0250,tradition,n.,"/tr@""dISn/",传统；传统的信仰或风俗,senior,2,B2,必修第二册,vocabulary,120,1,high
sr-B2-0251,treatment,n.,"/""tri:tm@nt/",治疗；对待；处理,senior,2,B2,必修第二册,vocabulary,120,5,high
sr-B2-0252,try out​,,,参加……选拔（或试演）,senior,2,B2,必修第二册,vocabulary,120,5,high
sr-B2-0253,turn to …,,,向……求助,senior,2,B2,必修第二册,vocabulary,120,1,high
sr-B2-0254,various,adj.,"/""ve@ri@s/",各种不同的；各种各样的,senior,2,B2,必修第二册,vocabulary,120,5,high
sr-B2-0255,virtual,adj.,"/""v3:tSu@l/",很接近的；事实上的；虚拟的,senior,2,B2,必修第二册,vocabulary,120,5,high
sr-B2-0256,virtual choir,,"/""kwaI@(r)/",虚拟合唱团,senior,2,B2,必修第二册,vocabulary,120,5,high
sr-B2-0257,watch over,,,保护；照管；监督,senior,2,B2,必修第二册,vocabulary,120,2,high
sr-B2-0258,whale,n.,/weIl/,鲸,senior,2,B2,必修第二册,vocabulary,120,2,high
sr-B2-0259,wi-fi,n.,"/""waI faI/",无线保真（用无线电波而非网线U在计算机网络传输数据的系统）,senior,2,B2,必修第二册,vocabulary,120,3,high
sr-B2-0260,wine,n.,/waIn/,葡萄酒；果酒,senior,2,B2,必修第二册,vocabulary,120,4,high
sr-B2-0261,within,adv.,"/wI""DIn/",在（某段时间、距离或范围）之内,senior,2,B2,必修第二册,vocabulary,120,1,high
sr-B2-0262,worthwhile,adj.,"/%w3:(r)T""waIl/",值得做的；值得花时间的,senior,2,B2,必修第二册,vocabulary,120,1,high
