word_id,word,pos,meaning_cn,stage,grade,volume,unit,source_type,source_page,confidence
jr-7A-EXTRA-0260,color,n.,（= colour）颜色,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0261,come,v.,来；来到,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0262,computer,,,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0263,cool,adj.,妙极的；酷的,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0264,cousin,n.,堂兄（弟、姊、,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0265,cup,n.,杯子,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0266,dad,n.,爸爸,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0267,daughter,n.,女儿,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0268,day,n.,一天；一日；白天,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0269,dear,,", /dIr/ adj. 亲爱的",junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0270,December,n.,十二月,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0271,desk,n.,书桌,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0272,dictionary,,", /dIkS@neri/",junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0273,difficult,adj.,困难的,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0274,dinner,n.,（中午或晚上吃的）,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0275,do,,（第三人称单数形式,junior,7,7A,EXTRA,wordlist,127,low
jr-7A-EXTRA-0276,does,,）aux v. & v. 用于构成,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0277,dog,,", /dO:g/ n. 狗",junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0278,dollar,,", /dA:l@r/ n. 元（美国、",junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0279,e-mail,,（= email）,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0280,easy,adj.,容易的；不费力的,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0281,eat,v.,吃,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0282,egg,n.,蛋；鸡蛋,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0283,eight,num.,八,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0284,eighteen,num.,十八,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0285,eighth,num.,第八,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0286,eleven,num.,十一,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0287,English,n.,英语,junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0288,eraser,,", /IreIs@r/ n. 橡皮",junior,7,7A,EXTRA,wordlist,127,high
jr-7A-EXTRA-0289,evening,n.,晚上；傍晚,junior,7,7A,EXTRA,wordlist,128,high
jr-7A-EXTRA-0290,everywhere,,", /evriwer/",junior,7,7A,EXTRA,wordlist,128,high
jr-7A-EXTRA-0291,excuse,v.,原谅；宽恕,junior,7,7A,EXTRA,wordlist,128,high
jr-7A-EXTRA-0292,family,n.,家；家庭,junior,7,7A,EXTRA,wordlist,128,high
jr-7A-EXTRA-0293,fat,adj.,肥的；肥胖的,junior,7,7A,EXTRA,wordlist,128,high
jr-7A-EXTRA-0294,father,n.,父亲；爸爸,junior,7,7A,EXTRA,wordlist,128,high
jr-7A-EXTRA-0295,favorite,,,junior,7,7A,EXTRA,wordlist,128,high
jr-7A-EXTRA-0296,February,,", /febjueri/",junior,7,7A,EXTRA,wordlist,128,high
jr-7A-EXTRA-0297,festival,n.,（音乐、戏剧等,junior,7,7A,EXTRA,wordlist,128,high
jr-7A-EXTRA-0298,fifteen,num.,十五,junior,7,7A,EXTRA,wordlist,128,high
jr-7A-EXTRA-0299,fifth,num.,第五,junior,7,7A,EXTRA,wordlist,128,high
jr-7A-EXTRA-0300,find,v.,（过去式、过去分词,junior,7,7A,EXTRA,wordlist,128,high
jr-7A-EXTRA-0301,fine,adj.,健康的；美好的,junior,7,7A,EXTRA,wordlist,128,high
jr-7A-EXTRA-0302,finish,v.,完成；做好,junior,7,7A,EXTRA,wordlist,128,high
